"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"88",88,19947151,4,0.55,3,1,"BotR","BotL","surebet",1.12297,37.1961,24,"lose",41,2,89,48,0,2,6.55772,0,0,24,89,1.12297,158487,2152,"2020-07-16 14:32:02.5464",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,0.0108224137564851
"89",89,19947161,0,0.55,3,1,"BotR","BotL","surebet",0.492106,1.29524,24,"lose",42,2,90,48,0,0,7.52042,0,0,24,90,0.492106,158487,2152,"2020-07-16 14:32:18.7620",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.81421568602525
"90",90,19947173,2,0.55,3,1,"BotR","BotL","surebet",0.54939,0.774096,24,"lose",43,2,91,48,0,0,3.5219,0,0,24,91,0.54939,158487,2152,"2020-07-16 14:32:30.5742",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.704101254645658
"91",91,19947183,8,0.55,3,1,"BotR","BotL","lottery",0.823217,8.03528,0,"lose",44,2,92,48,0,1,6.69506,0,0,0,92,0.823217,158487,2152,"2020-07-16 14:32:54.3619",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-0.299689991042426
"92",92,19947213,8,0.55,3,1,"BotR","BotL","lottery",0.751967,24.5818,0,"lose",45,2,93,48,0,1,4.83899,0,0,0,93,0.751967,158487,2152,"2020-07-16 14:33:30.7988",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.390217386458394
"93",93,19947227,4,0.55,3,1,"BotR","BotL","surebet",0.539301,3.58398,24,"lose",46,2,94,48,0,0,5.35814,0,0,24,94,0.539301,158487,2152,"2020-07-16 14:33:44.5518",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.722635969869646
"94",94,19947231,16,0.55,3,1,"BotR","BotL","lottery",0.44932,0.211921,128,"win",47,2,95,48,0,0,3.8427,0,0,128,95,0.44932,158487,2152,"2020-07-16 14:33:54.4735",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.905174497693256
"95",95,19947245,32,0.55,3,1,"BotR","BotL","lottery",0.431659,0.559873,0,"lose",48,2,96,48,0,0,7.64043,0,0,0,96,0.431659,158487,2152,"2020-07-16 14:34:09.4606",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,128,1,1,"lottery_win",1,-0.945273901776578
"96",96,19947257,32,0.55,3,1,NA,"BotL","surebet",8.70246,0.051225,24,"win",1,3,97,48,0,10,5.13756,0,0,24,97,8.70246,158487,2152,"2020-07-16 14:34:30.4183",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,116.8,0,0,1,"lottery_lose",-1,2.05845119682806
"97",97,19947277,2,0.55,3,1,NA,"BotL","surebet",2.69969,0.47655,24,"lose",2,3,98,48,0,3,5.40527,0,0,24,98,2.69969,158487,2152,"2020-07-16 14:34:46.0151",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,0.887982404119256
"98",98,19947319,0,0.55,3,1,"BotR","BotL","lottery",1.03177,60.2839,0,"win",3,3,99,48,0,0,6.8254,0,0,0,99,1.03177,158487,2152,"2020-07-16 14:35:58.8424",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,1,0,"surebet",0,-0.0738787734809823
"99",99,19947343,16,0.55,3,1,"BotR","BotL","lottery",0.723948,36.0117,128,"win",4,3,100,48,0,0,5.30798,0,0,128,100,0.723948,158487,2152,"2020-07-16 14:36:46.4696",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.428190259864738
"100",100,19947357,8,0.55,3,1,NA,"BotL","surebet",2.06509,1.68644,24,"lose",5,3,101,48,0,2,7.24956,0,0,24,101,2.06509,158487,2152,"2020-07-16 14:37:04.4455",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,11.2,128,0,1,"lottery_win",1,0.620019261513883
"101",101,19947365,0,0.55,3,1,"BotR","BotL","surebet",0.584404,0.699234,24,"lose",6,3,102,48,0,1,4.21057,0,0,24,102,0.584404,158487,2152,"2020-07-16 14:37:17.1766",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.642317301986537
"102",102,19947375,4,0.55,3,1,"BotR","BotL","surebet",1.46314,5.08215,24,"lose",7,3,103,48,0,1,4.0045,0,0,24,103,1.46314,158487,2152,"2020-07-16 14:37:34.5393",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,0.275430263755046
"103",103,19947421,8,0.55,3,1,"BotR","BotL","lottery",1.55955,67.2111,0,"lose",8,3,104,48,0,1,5.12091,0,0,0,104,1.55955,158487,2152,"2020-07-16 14:38:54.7341",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,0.339242770625464
"104",104,19947475,16,0.55,3,1,"BotR","BotL","lottery",0.483509,62.5819,128,"win",9,3,105,48,0,2,7.39322,0,0,128,105,0.483509,158487,2152,"2020-07-16 14:40:12.7157",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.831839897475578
"105",105,19947485,16,0.55,3,1,NA,"BotL","surebet",3.73856,0.938651,24,"win",10,3,106,48,0,3,5.23249,2,0,24,106,3.73856,158487,2152,"2020-07-16 14:40:31.0531",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,46.4,128,0,1,"lottery_win",1,1.21354596306216
"106",106,19947507,16,0.55,3,1,"BotR","BotL","lottery",4.64025,0.918426,128,"win",11,3,107,48,0,3,4.41619,0,0,128,107,4.64025,158487,2152,"2020-07-16 14:40:48.5574",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,1.42961369661258
"107",107,19947513,4,0.55,3,1,"BotR",NA,"lottery",0.701152,0.285857,32,"win",12,3,108,48,0,1,7.07431,0,0,32,108,0.701152,158487,2152,"2020-07-16 14:41:03.7739",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-6.4,128,1,1,"lottery_win",1,-0.460185129841355
"108",108,19947525,8,0.55,3,1,"BotR",NA,"lottery",1.05359,0.23828,0,"lose",13,3,109,48,0,2,6.03479,0,0,0,109,1.05359,158487,2152,"2020-07-16 14:41:17.9180",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,11.2,32,1,1,"lottery_win",1,-0.0529511673506289
"109",109,19947567,32,0.55,3,1,"BotR","BotL","lottery",0.43193,49.1085,256,"win",14,3,110,48,0,1,3.70749,0,0,256,110,0.43193,158487,2152,"2020-07-16 14:42:19.2627",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-0.94464628838897
"110",110,19947577,0,0.55,3,1,"BotR",NA,"lottery",0.735526,0.64982,0,"lose",15,3,111,48,0,0,6.61168,1,0,0,111,0.735526,158487,2152,"2020-07-16 14:42:34.1274",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-24,256,1,1,"lottery_win",1,-0.412323936947961
"111",111,19947585,32,0.55,3,1,"BotR","BotL","lottery",0.775576,0.692995,256,"win",16,3,112,48,0,1,6.27836,0,0,256,112,0.775576,158487,2152,"2020-07-16 14:42:53.7640",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-0.359303847362353
"112",112,19947593,8,0.55,3,1,"BotR","BotL","lottery",2.71136,2.98881,0,"lose",17,3,113,48,0,3,5.15718,0,0,0,113,2.71136,158487,2152,"2020-07-16 14:43:13.0044",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,256,1,1,"lottery_win",1,0.892295806543475
"113",113,19947599,16,0.55,3,1,"BotR",NA,"lottery",0.37988,0.330936,0,"lose",18,3,114,48,0,1,4.45719,3,0,0,114,0.37988,158487,2152,"2020-07-16 14:43:24.8896",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-1.07305441309187
"114",114,19947615,8,0.55,3,1,"BotR","BotL","lottery",0.621155,21.4883,0,"lose",19,3,115,48,0,1,5.12196,0,0,0,115,0.621155,158487,2152,"2020-07-16 14:44:00.8869",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.58132917825389
"115",115,19947655,2,0.55,3,1,"BotR",NA,"lottery",0.701175,61.1938,16,"win",20,3,116,48,0,2,3.66123,0,0,16,116,0.701175,158487,2152,"2020-07-16 14:45:11.3867",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-15.2,0,1,1,"lottery_lose",-1,-0.460152327221135
"116",116,19947659,32,0.55,3,1,"BotR","BotL","lottery",5.03432,0.778728,0,"lose",21,3,117,48,0,2,3.44259,0,0,0,117,5.03432,158487,2152,"2020-07-16 14:45:26.8639",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,16,1,1,"lottery_win",1,1.51112391494767
"117",117,19947675,4,0.55,3,1,"BotR","BotL","surebet",0.569194,0.787866,24,"lose",22,3,118,48,0,1,5.59025,0,0,24,118,0.569194,158487,2152,"2020-07-16 14:45:43.5128",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.668688501416815
"118",118,19947685,0,0.55,3,1,"BotR","BotL","surebet",0.46507,0.629248,24,"win",23,3,119,48,0,1,5.59954,0,0,24,119,0.46507,158487,2152,"2020-07-16 14:45:55.1148",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.870721894574512
"119",119,19947695,2,0.55,3,1,"BotR","BotL","surebet",2.98352,1.14213,24,"lose",24,3,120,48,0,4,4.77212,0,0,24,120,2.98352,158487,2152,"2020-07-16 14:46:12.9742",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,0.987949264009159
"120",120,19947745,0,0.55,3,1,NA,"BotL","violation",NA,7.39793,0,"win",25,3,121,48,0,NA,5.9653,0,1,0,121,NA,158487,2152,"2020-07-16 14:47:30.5535",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-24,24,9,0,"surebet",0,NA
"121",121,19947759,0,0.55,3,1,NA,"BotL","surebet",4.77609,15.3851,24,"win",25,3,122,48,0,2,3.06855,0,0,24,122,4.77609,158487,2152,"2020-07-16 14:47:58.5082",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-24,0,0,9,"surebet",0,1.45846767264937
"122",122,19947763,8,0.55,3,1,"BotR","BotL","surebet",0.529057,0.800691,24,"lose",26,3,123,48,0,1,4.07985,0,0,24,123,0.529057,158487,2152,"2020-07-16 14:48:10.2649",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,0,0,"surebet",0,-0.741813649940401
"123",123,19947917,2,0.55,3,1,"BotR","BotL","violation",NA,300,0,"win",27,3,124,48,0,NA,4.37479,0,1,0,124,NA,158487,2152,"2020-07-16 14:53:17.8654",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,9,0,"surebet",0,NA
"124",124,19947999,2,0.55,3,1,"BotR","BotL","violation",NA,137.403,0,"win",27,3,125,48,0,NA,3.10682,0,1,0,125,NA,158487,2152,"2020-07-16 14:56:42.6136",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,9,9,"surebet",0,NA
"125",125,19948175,2,0.55,3,1,"BotR","BotL","violation",NA,285.631,0,"win",27,3,126,48,0,NA,5.33021,0,1,0,126,NA,158487,2152,"2020-07-16 15:02:37.8128",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,9,9,"surebet",0,NA
"126",126,19948251,2,0.55,3,1,"BotR","BotL","lottery",1.97434,118.052,16,"win",27,3,127,48,2,1,7.16914,0,0,16,127,1.97434,158487,2152,"2020-07-16 15:04:50.7880",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,1,9,"surebet",0,0.575079617803759
"127",127,19948265,8,0.55,3,1,"BotR","BotL","surebet",1.25881,1.12611,24,"win",28,3,128,48,0,1,6.0628,0,0,24,128,1.25881,158487,2152,"2020-07-16 15:05:16.2885",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,16,0,1,"lottery_win",1,0.125012282765794
"128",128,19948279,2,0.55,3,1,"BotR","BotL","surebet",0.726907,0.908463,24,"lose",29,3,129,48,0,1,4.87139,0,0,24,129,0.726907,158487,2152,"2020-07-16 15:05:36.9820",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.42411128008706
"129",129,19948295,2,0.55,3,1,"BotR","BotL","surebet",0.512703,1.29787,24,"win",30,3,130,48,0,0,7.63155,0,0,24,130,0.512703,158487,2152,"2020-07-16 15:05:50.8896",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.773213096319016
"130",130,19948301,2,0.55,3,1,"BotR","BotL","lottery",3.17285,1.76894,16,"win",31,3,131,48,0,1,3.39258,0,0,16,131,3.17285,158487,2152,"2020-07-16 15:06:07.1952",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,1,0,"surebet",0,1.04947569012582
"131",131,19948307,0,0.55,3,1,"BotR","BotL","surebet",0.507338,0.594632,24,"lose",32,3,132,48,0,1,3.92377,0,0,24,132,0.507338,158487,2152,"2020-07-16 15:06:16.8210",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,16,0,1,"lottery_win",1,-0.783732378332281
"132",132,19948315,32,0.55,3,1,"BotR","BotL","lottery",0.859477,0.784059,0,"lose",33,3,133,48,0,1,3.05624,0,0,0,133,0.859477,158487,2152,"2020-07-16 15:06:27.9635",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-0.256585761745806
"133",133,19948317,8,0.55,3,1,"BotR","BotL","lottery",0.470267,0.307328,0,"lose",34,3,134,48,0,1,5.42464,0,0,0,134,0.470267,158487,2152,"2020-07-16 15:06:40.9945",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.859609207955396
"134",134,19948329,0,0.55,3,1,"BotR","BotL","surebet",0.562305,15.3216,24,"lose",35,3,135,48,0,1,3.55657,0,0,24,135,0.562305,158487,2152,"2020-07-16 15:07:06.2398",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.680865419157496
"135",135,19948455,4,0.55,3,1,"BotR","BotL","violation",NA,300,0,"win",36,3,136,48,0,NA,6.22773,0,1,0,136,NA,158487,2152,"2020-07-16 15:12:15.7071",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,9,0,"surebet",0,NA
"136",136,19948567,4,0.55,3,1,"BotR","BotL","violation",NA,300,0,"win",36,3,137,48,0,NA,3.32527,0,1,0,137,NA,158487,2152,"2020-07-16 15:17:22.2781",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,9,9,"surebet",0,NA
"137",137,19948645,4,0.55,3,1,"BotR","BotL","lottery",6.86058,169.498,32,"win",36,3,138,48,0,1,5.06399,0,0,32,138,6.86058,158487,2152,"2020-07-16 15:20:28.9034",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,1,9,"surebet",0,1.82063743878427
"138",138,19948663,4,0.55,3,1,"BotR","BotL","lottery",2.66626,0.879406,32,"win",37,3,139,48,0,3,6.29148,0,0,32,139,2.66626,158487,2152,"2020-07-16 15:21:02.0644",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,32,1,1,"lottery_win",1,0.875522193897931
"139",139,19948769,0,0.55,3,1,"BotR","BotL","violation",NA,128.916,0,"lose",38,3,140,48,0,NA,6.36031,0,1,0,140,NA,158487,2152,"2020-07-16 15:24:21.5716",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,32,9,1,"lottery_win",1,NA
"140",140,19948825,0,0.55,3,1,"BotR","BotL","violation",NA,20.0874,0,"win",38,3,141,48,0,NA,6.45572,0,1,0,141,NA,158487,2152,"2020-07-16 15:25:52.3312",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,9,9,"surebet",0,NA
"141",141,19948875,0,0.55,3,1,"BotR","BotL","violation",NA,300,0,"win",38,3,142,48,0,NA,4.25151,0,1,0,142,NA,158487,2152,"2020-07-16 15:30:59.9010",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,9,9,"surebet",0,NA
"142",142,20069795,16,0.55,3,1,"BotR","BotL","lottery",0.371591,9.75133,128,"win",2,1,2,48,0,1,4.56107,0,0,128,2,0.371591,159529,2152,"2020-07-22 15:28:13.2434",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,256,1,1,"lottery_win",1,-1.0951160394112
"143",143,20069811,4,0.55,3,1,"BotR","BotL","surebet",0.654539,1.68539,24,"lose",3,1,3,48,0,1,7.08986,0,0,24,3,0.654539,159529,2152,"2020-07-22 15:28:30.3895",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,128,0,1,"lottery_win",1,-0.528978655420581
"144",144,20069817,4,0.55,3,1,"BotR","BotL","surebet",0.727537,1.91021,24,"win",4,1,4,48,0,1,7.26986,0,0,24,4,0.727537,159529,2152,"2020-07-22 15:28:49.4323",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.423244969607728
"145",145,20069833,4,0.55,3,1,"BotR","BotL","lottery",0.34909,1.11178,32,"win",5,1,5,48,0,0,6.6596,0,0,32,5,0.34909,159529,2152,"2020-07-22 15:29:04.4342",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,1,0,"surebet",0,-1.15758005785328
"146",146,20069851,2,0.55,3,1,"BotR","BotL","surebet",0.659505,0.555457,24,"win",6,1,6,48,0,1,7.82989,2,0,24,6,0.659505,159529,2152,"2020-07-22 15:29:31.0199",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,32,0,1,"lottery_win",1,-0.521420272836857
"147",147,20069863,32,0.55,3,1,"BotR",NA,"lottery",0.679118,2.51667,0,"lose",7,1,7,48,0,1,6.21219,2,0,0,7,0.679118,159529,2152,"2020-07-22 15:29:50.0682",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,116.8,24,1,0,"surebet",0,-0.49211492902888
"148",148,20069885,16,0.55,3,1,"BotR","BotL","lottery",0.543699,1.24561,0,"lose",8,1,8,48,0,1,7.91707,0,0,0,8,0.543699,159529,2152,"2020-07-22 15:30:07.4191",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,0,1,1,"lottery_lose",-1,-0.714514041566027
"149",149,20069895,32,0.55,3,1,"BotR","BotL","lottery",1.70791,0.206582,256,"win",9,1,9,48,0,2,6.12191,1,0,256,9,1.70791,159529,2152,"2020-07-22 15:30:22.3614",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,0.430115853285124
"150",150,20069921,0,0.55,3,1,"BotR","BotL","surebet",0.327119,7.31556,24,"lose",10,1,10,48,0,1,4.9541,0,0,24,10,0.327119,159529,2152,"2020-07-22 15:30:41.8124",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,256,0,1,"lottery_win",1,-1.22258580739706
"151",151,20069931,8,0.55,3,1,"BotR","BotL","lottery",0.32631,0.17738,0,"lose",11,1,11,48,0,1,6.62051,0,0,0,11,0.32631,159529,2152,"2020-07-22 15:30:55.2339",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-1.22506197669276
"152",152,20069947,4,0.55,3,1,"BotR","BotL","lottery",0.66299,0.447687,32,"win",12,1,12,48,0,1,5.02084,0,0,32,12,0.66299,159529,2152,"2020-07-22 15:31:10.6202",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,1,1,"lottery_lose",-1,-0.51614991935077
"153",153,20069961,32,0.55,3,1,NA,"BotL","surebet",1.47716,0.186879,24,"win",13,1,13,48,0,3,4.69404,0,0,24,13,1.47716,159529,2152,"2020-07-22 15:31:23.8520",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,116.8,32,0,1,"lottery_win",1,0.284966777889001
"154",154,20069969,2,0.55,3,1,"BotR","BotL","surebet",0.245216,1.04165,24,"lose",14,1,14,48,0,0,6.2287,0,0,24,14,0.245216,159529,2152,"2020-07-22 15:31:38.2505",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-1.51077037167863
"155",155,20069989,32,0.55,3,1,"BotR","BotL","lottery",1.69248,0.20828,256,"win",15,1,15,48,0,2,4.42273,0,0,256,15,1.69248,159529,2152,"2020-07-22 15:31:55.5045",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,0.421040361410991
"156",156,20070001,0,0.55,3,1,"BotR","BotL","surebet",0.846547,0.949606,24,"win",16,1,16,48,0,1,6.37562,0,0,24,16,0.846547,159529,2152,"2020-07-22 15:32:10.5736",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,256,0,1,"lottery_win",1,-0.271744103694068
"157",157,20070021,16,0.55,3,1,"BotR","BotL","lottery",1.18222,0.18229,0,"lose",17,1,17,48,0,3,4.45563,0,0,0,17,1.18222,159529,2152,"2020-07-22 15:32:25.5292",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,0.0622394793917768
"158",158,20070035,4,0.55,3,1,"BotR","BotL","lottery",1.57818,0.359637,0,"lose",18,1,18,48,0,3,5.53103,0,0,0,18,1.57818,159529,2152,"2020-07-22 15:32:40.0401",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,1,1,"lottery_lose",-1,0.35111773687495
"159",159,20070047,32,0.55,3,1,"BotR","BotL","lottery",0.307078,2.90183,256,"win",19,1,19,48,0,1,4.31326,0,0,256,19,0.307078,159529,2152,"2020-07-22 15:32:53.7897",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-1.28580803948893
"160",160,20070061,2,0.55,3,1,"BotR","BotL","surebet",0.567618,1.897,24,"lose",20,1,20,48,0,1,6.0667,0,0,24,20,0.567618,159529,2152,"2020-07-22 15:33:09.6180",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,256,0,1,"lottery_win",1,-0.671461169209994
"161",161,20070071,8,0.55,3,1,"BotR","BotL","lottery",0.292946,0.391664,64,"win",21,1,21,48,0,1,4.3772,0,0,64,21,0.292946,159529,2152,"2020-07-22 15:33:21.5888",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-1.33292153477625
"162",162,20070085,8,0.55,3,1,NA,"BotL","surebet",0.500092,0.255806,24,"win",22,1,22,48,0,1,6.11602,0,0,24,22,0.500092,159529,2152,"2020-07-22 15:33:35.2803",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,11.2,64,0,1,"lottery_win",1,-0.798117744970357
"163",163,20070095,0,0.55,3,1,"BotR","BotL","surebet",0.490477,4.82169,24,"win",23,1,23,48,0,0,6.68083,0,0,24,23,0.490477,159529,2152,"2020-07-22 15:33:53.9717",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.817531439488246
"164",164,20070115,16,0.55,3,1,"BotR","BotL","lottery",0.325342,0.822394,128,"win",24,1,24,48,0,1,6.87005,0,0,128,24,0.325342,159529,2152,"2020-07-22 15:34:09.1844",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-1.2280328897322
"165",165,20070123,4,0.55,3,1,NA,"BotL","surebet",2.19608,0.529316,24,"win",25,1,25,48,0,4,5.47648,0,0,24,25,2.19608,159529,2152,"2020-07-22 15:34:24.3043",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-6.4,128,0,1,"lottery_win",1,0.68151940537174
"166",166,20070141,8,0.55,3,1,"BotR","BotL","lottery",0.314099,0.676696,64,"win",26,1,26,48,0,1,4.36428,0,0,64,26,0.314099,159529,2152,"2020-07-22 15:34:36.7071",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-1.26320160362655
"167",167,20070153,2,0.55,3,1,"BotR","BotL","surebet",1.27633,0.37045,24,"lose",27,1,27,48,0,0,6.41975,1,0,24,27,1.27633,159529,2152,"2020-07-22 15:34:52.2675",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,64,0,1,"lottery_win",1,0.1388342246912
"168",168,20070167,8,0.55,3,1,"BotR",NA,"lottery",0.489132,2.8661,64,"win",28,1,28,48,0,1,3.48576,0,0,64,28,0.489132,159529,2152,"2020-07-22 15:35:06.4602",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,11.2,24,1,0,"surebet",0,-0.820277434768328
"169",169,20070181,2,0.55,3,1,"BotR",NA,"lottery",1.59975,0.18357,16,"win",29,1,29,48,0,1,4.80165,1,0,16,29,1.59975,159529,2152,"2020-07-22 15:35:20.3784",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-15.2,64,1,1,"lottery_win",1,0.364692819552945
"170",170,20070203,16,0.55,3,1,NA,"BotL","surebet",7.08079,0.658599,24,"win",30,1,30,48,0,10,5.56154,0,0,24,30,7.08079,159529,2152,"2020-07-22 15:35:40.9014",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,46.4,16,0,1,"lottery_win",1,1.85223093591725
"171",171,20070213,2,0.55,3,1,"BotR","BotL","surebet",0.359819,0.311553,24,"win",31,1,31,48,0,0,4.0638,0,0,24,31,0.359819,159529,2152,"2020-07-22 15:35:52.3974",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-1.12730869922937
"172",172,20070229,2,0.55,3,1,"BotR","BotL","surebet",0.348764,5.84797,24,"lose",32,1,32,48,0,1,7.0118,0,0,24,32,0.348764,159529,2152,"2020-07-22 15:36:10.1300",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-1.1585143507676
"173",173,20070245,0,0.55,3,1,"BotR",NA,"lottery",0.601797,1.19589,0,"lose",33,1,33,48,0,2,7.542,0,0,0,33,0.601797,159529,2152,"2020-07-22 15:36:25.7759",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-24,24,1,0,"surebet",0,-0.61298964732797
"174",174,20070257,8,0.55,3,1,"BotR","BotL","lottery",0.484886,3.94324,64,"win",34,1,34,48,0,1,4.64177,0,0,64,34,0.484886,159529,2152,"2020-07-22 15:36:42.1234",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.828996014704477
