"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","region","volume","drug","concentration","infusion","infusion_bino","dosage","infusion_side","fof_ppc","is_side_choice","lottery_side","choice_side"
"2094",24187657,2,0.5,10.8813,1,"BotR","BotL","surebet",1.2631,0.6675,130.575,"lose",58,2,119,60,0,1,5.2707,0,0,130.575,119,1.2631,197159,2156,"2021-01-20 14:54:29.1507","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"2095",24187683,2,0.5,10.8813,1,"BotR","BotL","surebet",1.09941,1.38898,130.575,"win",60,2,121,60,0,3,7.12697,0,0,130.575,121,1.09941,197159,2156,"2021-01-20 14:54:59.9318","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"2096",24187709,2,0.5,10.8813,1,"BotR","BotL","surebet",0.744184,0.7414,130.575,"win",2,3,123,60,0,2,7.37497,0,0,130.575,123,0.744184,197159,2156,"2021-01-20 14:55:33.7540","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"2097",24187753,0,0.5,10.8813,1,"BotR","BotL","surebet",0.61473,11.2982,130.575,"lose",4,3,125,60,0,1,7.84041,0,0,130.575,125,0.61473,197159,2156,"2021-01-20 14:56:47.5980","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"2098",24187769,0,0.5,10.8813,1,NA,"BotL","surebet",1.40236,6.97224,130.575,"win",5,3,126,60,0,3,8.24912,0,0,130.575,126,1.40236,197159,2156,"2021-01-20 14:57:11.5872","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"2099",24187781,2,0.5,10.8813,1,"BotR","BotL","surebet",0.402084,1.4181,130.575,"win",6,3,127,60,0,1,8.49795,0,0,130.575,127,0.402084,197159,2156,"2021-01-20 14:57:29.2631","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"2100",24187795,0,0.5,10.8813,1,"BotR","BotL","surebet",0.552155,1.11023,130.575,"lose",7,3,128,60,0,2,7.61187,0,0,130.575,128,0.552155,197159,2156,"2021-01-20 14:57:46.7670","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"2101",24211561,32,0.5,10.8813,1,NA,"BotL","surebet",0.317905,2.12713,130.575,"win",2,1,2,84,0,1,5.06528,0,0,130.575,2,0.317905,197379,2156,"2021-01-21 14:08:32.2516","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2102",24211579,2,0.5,10.8813,1,NA,"BotL","surebet",0.314531,3.47581,130.575,"win",3,1,3,84,0,1,5.35538,0,0,130.575,3,0.314531,197379,2156,"2021-01-21 14:08:48.7452","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2103",24211595,8,0.5,10.8813,1,NA,"BotL","surebet",1.57185,0.340928,130.575,"win",4,1,4,84,0,3,6.80883,0,0,130.575,4,1.57185,197379,2156,"2021-01-21 14:09:04.6451","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2104",24211617,4,0.5,10.8813,1,NA,"BotL","surebet",1.74655,6.04474,130.575,"win",5,1,5,84,0,0,6.89484,0,0,130.575,5,1.74655,197379,2156,"2021-01-21 14:09:26.5218","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2105",24211641,16,0.5,10.8813,1,"BotR","BotL","lottery",0.398704,2.95046,192,"win",6,1,6,84,0,1,8.36735,1,0,192,6,0.398704,197379,2156,"2021-01-21 14:09:47.5129","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2106",24211657,32,0.5,10.8813,1,"BotR","BotL","surebet",0.9089,0.444675,130.575,"win",7,1,7,84,0,1,6.15348,1,0,130.575,7,0.9089,197379,2156,"2021-01-21 14:10:03.7574","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2107",24211677,2,0.5,10.8813,1,"BotR","BotL","surebet",0.346096,0.889883,130.575,"win",8,1,8,84,0,1,8.72721,1,0,130.575,8,0.346096,197379,2156,"2021-01-21 14:10:23.0976","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2108",24211689,0,0.5,10.8813,1,"BotR","BotL","surebet",0.394095,2.3297,130.575,"win",9,1,9,84,0,1,5.76692,0,0,130.575,9,0.394095,197379,2156,"2021-01-21 14:10:38.6650","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2109",24211761,2,0.5,10.8813,1,NA,"BotL","surebet",0.34888,3.14345,130.575,"win",13,1,13,84,0,1,7.46463,2,0,130.575,13,0.34888,197379,2156,"2021-01-21 14:11:46.8504","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2110",24211773,4,0.5,10.8813,1,"BotR","BotL","surebet",0.305209,0.80581,130.575,"lose",14,1,14,84,0,1,6.0597,1,0,130.575,14,0.305209,197379,2156,"2021-01-21 14:12:01.4370","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2111",24211789,2,0.5,10.8813,1,"BotR","BotL","surebet",1.21232,9,130.575,"lose",15,1,15,84,0,2,7.27648,0,0,130.575,15,1.21232,197379,2156,"2021-01-21 14:12:26.0519","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2112",24211813,2,0.5,10.8813,1,"BotR","BotL","surebet",0.503589,0.417445,130.575,"win",17,1,17,84,0,2,5.37121,0,0,130.575,17,0.503589,197379,2156,"2021-01-21 14:12:53.2387","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2113",24211823,8,0.5,10.8813,1,"BotR","BotL","surebet",0.609533,0.252381,130.575,"win",18,1,18,84,0,2,8.52209,0,0,130.575,18,0.609533,197379,2156,"2021-01-21 14:13:09.7455","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2114",24211951,0,0.5,10.8813,1,"BotR",NA,"lottery",0.903276,1.06325,0,"lose",24,1,24,84,0,3,6.00831,0,0,0,24,0.903276,197379,2156,"2021-01-21 14:16:55.1721","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2115",24211965,16,0.5,10.8813,1,"BotR","BotL","lottery",0.600674,0.48065,0,"lose",25,1,25,84,0,1,8.69415,0,0,0,25,0.600674,197379,2156,"2021-01-21 14:17:11.1691","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2116",24211977,4,0.5,10.8813,1,"BotR","BotL","surebet",0.597114,2.71505,130.575,"lose",26,1,26,84,0,1,7.02587,0,0,130.575,26,0.597114,197379,2156,"2021-01-21 14:17:28.7218","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2117",24211993,4,0.5,10.8813,1,"BotR",NA,"lottery",0.691006,0.548286,48,"win",28,1,28,84,0,3,6.66796,0,0,48,28,0.691006,197379,2156,"2021-01-21 14:17:54.8968","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2118",24212009,0,0.5,10.8813,1,"BotR","BotL","surebet",0.958335,3.16776,130.575,"lose",30,1,30,84,0,3,7.9894,0,0,130.575,30,0.958335,197379,2156,"2021-01-21 14:18:27.9662","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2119",24212097,8,0.5,10.8813,1,NA,"BotL","surebet",0.411984,0.563399,130.575,"win",35,1,35,84,0,1,6.87383,0,0,130.575,35,0.411984,197379,2156,"2021-01-21 14:21:01.2101","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2120",24212131,16,0.5,10.8813,1,"BotR","BotL","lottery",0.59505,0.747209,192,"win",37,1,37,84,0,1,8.70763,0,0,192,37,0.59505,197379,2156,"2021-01-21 14:21:35.9326","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2121",24212145,0,0.5,10.8813,1,NA,"BotL","surebet",0.661617,0.365085,130.575,"lose",38,1,38,84,0,2,8.69342,1,0,130.575,38,0.661617,197379,2156,"2021-01-21 14:21:55.6893","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2122",24212155,8,0.5,10.8813,1,"BotR","BotL","surebet",0.474806,0.258551,130.575,"win",39,1,39,84,0,1,5.30452,0,0,130.575,39,0.474806,197379,2156,"2021-01-21 14:22:09.2307","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2123",24212169,32,0.5,10.8813,1,"BotR","BotL","lottery",0.569953,0.92649,384,"win",40,1,40,84,0,1,5.42315,4,0,384,40,0.569953,197379,2156,"2021-01-21 14:22:29.0416","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2124",24212185,4,0.5,10.8813,1,NA,"BotL","surebet",0.885735,2.10351,130.575,"lose",41,1,41,84,1,1,5.44388,0,0,130.575,41,0.885735,197379,2156,"2021-01-21 14:22:44.6164","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2125",24212209,16,0.5,10.8813,1,"BotR",NA,"lottery",0.513501,4.79071,0,"lose",43,1,43,84,0,0,5.39717,0,0,0,43,0.513501,197379,2156,"2021-01-21 14:23:16.5847","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2126",24212229,0,0.5,10.8813,1,"BotR","BotL","surebet",0.622138,4.03099,130.575,"win",45,1,45,84,0,1,5.81203,0,0,130.575,45,0.622138,197379,2156,"2021-01-21 14:23:48.9084","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2127",24212265,32,0.5,10.8813,1,NA,"BotL","surebet",6.66801,12.9772,130.575,"lose",47,1,47,84,0,7,7.0167,0,0,130.575,47,6.66801,197379,2156,"2021-01-21 14:24:43.7392","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2128",24212281,0,0.5,10.8813,1,"BotR","BotL","surebet",0.596679,2.58884,130.575,"lose",48,1,48,84,0,1,5.30929,0,0,130.575,48,0.596679,197379,2156,"2021-01-21 14:24:59.4054","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2129",24212295,4,0.5,10.8813,1,"BotR","BotL","surebet",0.572629,3.46468,130.575,"lose",50,1,50,84,0,1,6.56089,0,0,130.575,50,0.572629,197379,2156,"2021-01-21 14:25:32.4798","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2130",24212317,16,0.5,10.8813,1,"BotR","BotL","lottery",0.591845,52.7986,0,"lose",51,1,51,84,0,2,6.82588,0,0,0,51,0.591845,197379,2156,"2021-01-21 14:26:38.9361","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2131",24212357,32,0.5,10.8813,1,"BotR","BotL","surebet",0.500783,27.3221,130.575,"win",53,1,53,84,0,1,8.08881,0,0,130.575,53,0.500783,197379,2156,"2021-01-21 14:28:32.1429","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2132",24212371,32,0.5,10.8813,1,"BotR","BotL","lottery",0.573109,1.36127,384,"win",54,1,54,84,0,1,5.4198,0,0,384,54,0.573109,197379,2156,"2021-01-21 14:28:46.6593","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2133",24212379,8,0.5,10.8813,1,"BotR",NA,"lottery",1.45161,0.580681,0,"lose",55,1,55,84,0,4,5.33391,1,0,0,55,1.45161,197379,2156,"2021-01-21 14:29:02.0278","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2134",24212395,16,0.5,10.8813,1,"BotR","BotL","lottery",0.742676,0.57795,0,"lose",57,1,57,84,0,2,6.05312,0,0,0,57,0.742676,197379,2156,"2021-01-21 14:29:29.1937","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2135",24212435,2,0.5,10.8813,1,"BotR","BotL","surebet",0.617634,1.94611,130.575,"win",60,1,60,84,0,1,5.28844,0,0,130.575,60,0.617634,197379,2156,"2021-01-21 14:30:15.1363","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2136",24212445,8,0.5,10.8813,1,"BotR","BotL","surebet",0.439451,3.76428,130.575,"win",61,1,61,84,0,1,7.59904,0,0,130.575,61,0.439451,197379,2156,"2021-01-21 14:30:34.2042","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2137",24212607,2,0.5,10.8813,1,"BotR",NA,"lottery",1.08187,282.439,24,"win",64,1,64,84,0,3,5.53597,0,0,24,64,1.08187,197379,2156,"2021-01-21 14:36:04.5505","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2138",24212955,32,0.5,10.8813,1,"BotR",NA,"lottery",0.82444,183.575,0,"lose",67,1,69,84,0,3,5.40194,0,0,0,69,0.82444,197379,2156,"2021-01-21 14:50:25.5795","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2139",24212985,4,0.5,10.8813,1,"BotR","BotL","surebet",0.361548,1.44434,130.575,"lose",69,1,71,84,0,1,7.14227,0,0,130.575,71,0.361548,197379,2156,"2021-01-21 14:51:04.4526","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2140",24212995,2,0.5,10.8813,1,"BotR","BotL","surebet",0.479156,0.550515,130.575,"lose",70,1,72,84,0,1,5.53303,0,0,130.575,72,0.479156,197379,2156,"2021-01-21 14:51:18.2954","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2141",24213047,16,0.5,10.8813,1,NA,"BotL","surebet",1.55257,0.635291,130.575,"lose",73,1,75,84,0,2,7.86761,0,0,130.575,75,1.55257,197379,2156,"2021-01-21 14:52:34.3293","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2142",24213055,4,0.5,10.8813,1,"BotR","BotL","surebet",0.519611,0.37818,130.575,"win",74,1,76,84,0,2,8.60278,0,0,130.575,76,0.519611,197379,2156,"2021-01-21 14:52:51.0976","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2143",24213089,0,0.5,10.8813,1,"BotR","BotL","surebet",0.794773,58.1639,130.575,"win",75,1,77,84,0,1,5.38882,0,0,130.575,77,0.794773,197379,2156,"2021-01-21 14:54:02.7750","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2144",24213139,8,0.5,10.8813,1,"BotR","BotL","surebet",0.869795,40.9235,130.575,"win",78,1,80,84,0,2,7.49572,0,0,130.575,80,0.869795,197379,2156,"2021-01-21 14:55:30.8448","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2145",24213161,32,0.5,10.8813,1,"BotR","BotL","lottery",0.487336,12.472,0,"lose",80,1,82,84,0,1,7.69918,0,0,0,82,0.487336,197379,2156,"2021-01-21 14:56:10.5694","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2146",24213201,16,0.5,10.8813,1,"BotR","BotL","lottery",0.402484,64.3409,0,"lose",81,1,83,84,5,0,7.24567,0,0,0,83,0.402484,197379,2156,"2021-01-21 14:57:28.7715","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2147",24213213,0,0.5,10.8813,1,"BotR","BotL","surebet",0.808693,0.87035,130.575,"lose",82,1,84,84,0,2,5.88697,0,0,130.575,84,0.808693,197379,2156,"2021-01-21 14:57:43.4496","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2148",24213329,8,0.5,10.8813,1,"BotR","BotL","surebet",1.43128,273.725,130.575,"win",84,1,86,84,0,1,6.04654,0,0,130.575,86,1.43128,197379,2156,"2021-01-21 15:02:47.5354","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2149",24213349,16,0.5,10.8813,1,NA,"BotL","surebet",2.14868,0.533789,130.575,"win",2,2,88,84,0,3,8.38384,0,0,130.575,88,2.14868,197379,2156,"2021-01-21 15:03:24.9873","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2150",24213359,4,0.5,10.8813,1,"BotR","BotL","surebet",0.384692,7.40884,130.575,"win",3,2,89,84,0,0,8.4127,0,0,130.575,89,0.384692,197379,2156,"2021-01-21 15:03:48.5273","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2151",24213367,16,0.5,10.8813,1,"BotR","BotL","surebet",0.434205,0.60224,130.575,"lose",4,2,90,84,0,1,8.36468,1,0,130.575,90,0.434205,197379,2156,"2021-01-21 15:04:11.6314","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2152",24213375,32,0.5,10.8813,1,"BotR","BotL","lottery",0.561801,0.354167,384,"win",5,2,91,84,0,1,5.51906,0,0,384,91,0.561801,197379,2156,"2021-01-21 15:04:26.1497","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2153",24213383,4,0.5,10.8813,1,"BotR","BotL","lottery",0.362429,2.74361,48,"win",6,2,92,84,1,0,5.00452,0,0,48,92,0.362429,197379,2156,"2021-01-21 15:04:41.3699","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2154",24213389,8,0.5,10.8813,1,"BotR","BotL","surebet",0.575344,0.35256,130.575,"win",7,2,93,84,0,2,8.36672,0,0,130.575,93,0.575344,197379,2156,"2021-01-21 15:04:57.9809","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2155",24213391,8,0.5,10.8813,1,"BotR","BotL","surebet",0.656447,24.1746,130.575,"lose",8,2,94,84,0,1,5.58135,0,0,130.575,94,0.656447,197379,2156,"2021-01-21 15:05:34.8023","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2156",24213497,0,0.5,10.8813,1,"BotR","BotL","surebet",0.856122,195.794,130.575,"lose",12,2,99,84,0,1,5.17914,0,0,130.575,99,0.856122,197379,2156,"2021-01-21 15:15:07.6853","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2157",24213501,0,0.5,10.8813,1,"BotR","BotL","surebet",0.529648,0.47092,130.575,"lose",13,2,100,84,0,1,7.64562,0,0,130.575,100,0.529648,197379,2156,"2021-01-21 15:15:23.5973","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2158",24213505,8,0.5,10.8813,1,"BotR","BotL","surebet",0.375177,0.422761,130.575,"win",14,2,101,84,0,0,8.00833,0,0,130.575,101,0.375177,197379,2156,"2021-01-21 15:15:39.6847","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2159",24213509,16,0.5,10.8813,1,"BotR","BotL","lottery",0.464633,0.317689,192,"win",15,2,102,84,0,1,7.38442,0,0,192,102,0.464633,197379,2156,"2021-01-21 15:15:54.4441","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2160",24213521,0,0.5,10.8813,1,"BotR","BotL","surebet",0.351384,0.434259,130.575,"lose",17,2,104,84,0,1,5.22513,0,0,130.575,104,0.351384,197379,2156,"2021-01-21 15:16:32.2894","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2161",24213741,0,0.5,10.8813,1,NA,"BotL","surebet",0.431892,0.97332,130.575,"win",29,2,116,84,0,0,8.03631,0,0,130.575,116,0.431892,197379,2156,"2021-01-21 15:32:47.6973","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2162",24213745,8,0.5,10.8813,1,"BotR","BotL","surebet",0.384498,15.4233,130.575,"lose",30,2,117,84,0,1,8.46548,0,0,130.575,117,0.384498,197379,2156,"2021-01-21 15:33:20.4509","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2163",24213781,32,0.5,10.8813,1,"BotR","BotL","lottery",0.453981,188.214,0,"lose",31,2,118,84,0,1,5.98035,0,0,0,118,0.453981,197379,2156,"2021-01-21 15:36:41.3153","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2164",24213785,16,0.5,10.8813,1,"BotR",NA,"lottery",0.550629,2.13629,0,"lose",32,2,119,84,0,2,5.76267,0,0,0,119,0.550629,197379,2156,"2021-01-21 15:36:55.9735","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2165",24213791,4,0.5,10.8813,1,"BotR",NA,"lottery",0.760021,0.97758,48,"win",33,2,120,84,0,1,5.22607,0,0,48,120,0.760021,197379,2156,"2021-01-21 15:37:10.5293","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2166",24213801,2,0.5,10.8813,1,"BotR","BotL","surebet",0.477025,0.686381,130.575,"lose",36,2,123,84,0,0,7.52717,0,0,130.575,123,0.477025,197379,2156,"2021-01-21 15:37:57.2956","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2167",24213803,2,0.5,10.8813,1,"BotR","BotL","surebet",0.739428,0.900444,130.575,"lose",37,2,124,84,0,2,7.78845,0,0,130.575,124,0.739428,197379,2156,"2021-01-21 15:38:14.0201","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2168",24213805,16,0.5,10.8813,1,"BotR","BotL","lottery",0.717173,0.727261,192,"win",38,2,125,84,0,1,5.57692,0,0,192,125,0.717173,197379,2156,"2021-01-21 15:38:28.6354","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2169",24213919,16,0.5,10.8813,1,"BotR","BotL","surebet",1.37581,271.396,130.575,"lose",40,2,129,84,0,4,5.9765,0,0,130.575,129,1.37581,197379,2156,"2021-01-21 15:53:54.8505","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2170",24213923,4,0.5,10.8813,1,"BotR","BotL","surebet",0.402524,0.993055,130.575,"lose",41,2,130,84,0,1,5.77764,0,0,130.575,130,0.402524,197379,2156,"2021-01-21 15:54:09.4846","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"2171",24213929,0,0.5,10.8813,1,"BotR",NA,"lottery",1.10734,231.773,0,"lose",43,2,133,84,0,3,6.68374,0,0,0,133,1.10734,197379,2156,"2021-01-21 16:04:33.9475","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"2172",24235651,2,0.5,10.8813,1,NA,"BotL","surebet",0.541384,3.7148,130.575,"win",2,1,2,54,0,2,5.52656,0,0,130.575,2,0.541384,197587,2156,"2021-01-22 13:59:25.4170","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"2173",24235667,4,0.5,10.8813,1,NA,"BotL","surebet",0.651427,0.324556,130.575,"lose",3,1,3,54,0,1,8.9644,0,0,130.575,3,0.651427,197587,2156,"2021-01-22 13:59:42.4339","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"2174",24235695,8,0.5,10.8813,1,NA,"BotL","surebet",0.33749,0.744409,130.575,"win",4,1,4,54,0,1,5.92912,5,0,130.575,4,0.33749,197587,2156,"2021-01-22 14:00:04.1583","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"2175",24235713,0,0.5,10.8813,1,NA,"BotL","surebet",1.91873,4.13535,130.575,"win",5,1,5,54,0,0,8.56691,0,0,130.575,5,1.91873,197587,2156,"2021-01-22 14:00:26.2378","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"2176",24235733,16,0.5,10.8813,1,NA,"BotL","surebet",0.395119,4.49634,130.575,"win",6,1,6,54,0,1,5.39989,0,0,130.575,6,0.395119,197587,2156,"2021-01-22 14:00:45.4291","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"2177",24235743,2,0.5,10.8813,1,"BotR","BotL","surebet",0.688643,1.34264,130.575,"win",7,1,7,54,0,2,5.93573,0,0,130.575,7,0.688643,197587,2156,"2021-01-22 14:01:00.5580","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"2178",24235755,4,0.5,10.8813,1,"BotR","BotL","surebet",0.317895,0.374536,130.575,"lose",8,1,8,54,0,1,7.39263,0,0,130.575,8,0.317895,197587,2156,"2021-01-22 14:01:15.9400","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
"2179",24235777,2,0.5,10.8813,1,"BotR",NA,"lottery",0.83555,22.5236,0,"lose",9,1,9,54,0,2,6.80723,0,0,0,9,0.83555,197587,2156,"2021-01-22 14:01:52.4464","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","right"
"2180",24235793,32,0.5,10.8813,1,"BotR","BotL","lottery",0.466272,0.726856,384,"win",10,1,10,54,0,1,5.54375,0,0,384,10,0.466272,197587,2156,"2021-01-22 14:02:07.2580","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","right"
"2181",24235817,0,0.5,10.8813,1,"BotR","BotL","surebet",0.429934,0.777039,130.575,"lose",12,1,12,54,0,2,5.0339,0,0,130.575,12,0.429934,197587,2156,"2021-01-22 14:02:42.6177","Right PPC",0,"control",0,"after",0,"0","R","control",FALSE,"BotR","left"
