"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"1005",1005,22337307,0,0.5,3,1,"BotR","BotL","surebet",0.341726,85.193,36,"lose",7,3,91,42,0,0,3.25884,0,0,36,91,0.341726,181573,2154,"2020-11-05 14:08:20.5131",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.40368763487934
"1006",1006,22337341,4,0.5,3,1,"BotR","BotL","surebet",0.340331,3.70845,36,"win",9,3,93,42,0,1,3.24953,0,0,36,93,0.340331,181573,2154,"2020-11-05 14:08:50.5447",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,192,0,1,"lottery_win",1,-0.407778207793879
"1007",1007,22337349,16,0.5,3,1,"BotR","BotL","lottery",0.619449,1.32711,192,"win",10,3,94,42,0,1,3.54667,0,0,192,94,0.619449,181573,2154,"2020-11-05 14:09:01.1872",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.191133491981722
"1008",1008,22337363,4,0.5,3,1,"BotR","BotL","lottery",0.407613,2.03801,48,"win",11,3,95,42,0,1,6.97763,0,0,48,95,0.407613,181573,2154,"2020-11-05 14:09:15.1854",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,192,1,1,"lottery_win",1,-0.22737868638972
"1009",1009,22337379,8,0.5,3,1,"BotR","BotL","surebet",0.361529,2.17452,36,"lose",12,3,96,42,0,1,4.71074,0,0,36,96,0.361529,181573,2154,"2020-11-05 14:09:27.5873",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,48,0,1,"lottery_win",1,-0.347354621562024
"1010",1010,22337523,2,0.5,3,1,"BotR","BotL","surebet",0.3514,5.20525,36,"win",18,3,102,42,0,1,5.03032,0,0,36,102,0.3514,181573,2154,"2020-11-05 14:13:07.6634",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.375771705490429
"1011",1011,22337541,16,0.5,3,1,"BotR","BotL","lottery",0.471235,1.12331,0,"lose",19,3,103,42,0,1,8.64115,0,0,0,103,0.471235,181573,2154,"2020-11-05 14:13:24.1353",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.0823399732265245
"1012",1012,22337563,8,0.5,3,1,"BotR","BotL","surebet",0.29083,3.03027,36,"lose",21,3,105,42,0,1,3.87442,0,0,36,105,0.29083,181573,2154,"2020-11-05 14:13:51.0431",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.564957977218686
"1013",1013,22337617,32,0.5,3,1,"BotR","BotL","lottery",0.673974,1.77993,384,"win",24,3,108,42,0,1,9.76022,0,0,384,108,0.673974,181573,2154,"2020-11-05 14:14:56.3014",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.275494653257165
"1014",1014,22337633,32,0.5,3,1,"BotR","BotL","lottery",0.452102,5.66452,384,"win",25,3,109,42,0,1,4.57234,0,0,384,109,0.452102,181573,2154,"2020-11-05 14:15:12.9319",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,-0.123789063152607
"1015",1015,22337649,8,0.5,3,1,"BotR","BotL","surebet",0.313615,0.55808,36,"win",26,3,110,42,0,1,9.814,1,0,36,110,0.313615,181573,2154,"2020-11-05 14:15:30.0764",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,384,0,1,"lottery_win",1,-0.489530762278416
"1016",1016,22337753,16,0.5,3,1,"BotR","BotL","lottery",0.59796,103.546,0,"lose",27,3,111,42,0,0,9.32746,0,0,0,111,0.59796,181573,2154,"2020-11-05 14:17:29.7835",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.155826980837888
"1017",1017,22337823,32,0.5,3,1,"BotR","BotL","lottery",0.708222,72.0434,0,"lose",28,3,112,42,0,2,8.86143,0,0,0,112,0.708222,181573,2154,"2020-11-05 14:18:57.6411",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.325060722622878
"1018",1018,22337835,0,0.5,3,1,"BotR","BotL","surebet",0.321104,5.42095,36,"lose",29,3,113,42,0,0,4.17178,0,0,36,113,0.321104,181573,2154,"2020-11-05 14:19:12.6693",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.465931823047098
"1019",1019,22337911,8,0.5,3,1,"BotR","BotL","surebet",0.455747,85.1086,36,"lose",30,3,114,42,0,0,4.87843,0,0,36,114,0.455747,181573,2154,"2020-11-05 14:20:48.5714",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.115759050262544
"1020",1020,22337921,16,0.5,3,1,"BotR","BotL","lottery",0.774587,0.629562,192,"win",31,3,115,42,0,1,6.54053,0,0,192,115,0.774587,181573,2154,"2020-11-05 14:21:02.2260",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.414633102840725
"1021",1021,22337925,2,0.5,3,1,"BotR","BotL","surebet",0.463115,5.53989,36,"win",32,3,116,42,1,1,6.94453,0,0,36,116,0.463115,181573,2154,"2020-11-05 14:21:20.1064",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,192,0,1,"lottery_win",1,-0.0997214778688394
"1022",1022,22338025,32,0.5,3,1,"BotR","BotL","lottery",0.409102,179.032,0,"lose",34,3,118,42,0,1,7.88509,0,0,0,118,0.409102,181573,2154,"2020-11-05 14:24:44.9926",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,24,1,1,"lottery_win",1,-0.223732367539773
"1023",1023,22338041,4,0.5,3,1,"BotR","BotL","surebet",0.490589,2.11898,36,"lose",35,3,119,42,0,1,9.27388,0,0,36,119,0.490589,181573,2154,"2020-11-05 14:25:01.4382",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.0420901711950664
"1024",1024,22338051,32,0.5,3,1,"BotR","BotL","lottery",0.374319,2.3433,384,"win",36,3,120,42,0,0,6.19047,0,0,384,120,0.374319,181573,2154,"2020-11-05 14:25:16.7162",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.31258850620004
"1025",1025,22338059,0,0.5,3,1,"BotR","BotL","surebet",0.318479,0.938428,36,"lose",37,3,121,42,0,1,5.73839,0,0,36,121,0.318479,181573,2154,"2020-11-05 14:25:28.3132",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,384,0,1,"lottery_win",1,-0.474140342470888
"1026",1026,22338133,4,0.5,3,1,"BotR","BotL","lottery",2.4542,144.461,48,"win",38,3,122,42,0,2,6.74713,0,0,48,122,2.4542,181573,2154,"2020-11-05 14:28:06.8246",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,1.56785924029902
"1027",1027,22338373,4,0.5,3,1,"BotR","BotL","lottery",0.678885,81.241,0,"lose",40,3,125,42,0,2,3.06095,0,0,0,125,0.678885,181573,2154,"2020-11-05 14:35:06.3848",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,1,9,"surebet",0,0.28275486525535
"1028",1028,22338519,16,0.5,3,1,"BotR","BotL","lottery",0.260521,179.066,0,"lose",42,3,127,42,1,1,3.36853,0,0,0,127,0.260521,181573,2154,"2020-11-05 14:38:58.9502",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.675013409095699
"1029",1029,22505449,32,0.5,3,1,"BotR","BotL","surebet",0.237832,11.5246,36,"win",3,1,3,42,0,1,9.36775,0,0,36,3,0.237832,182987,2154,"2020-11-12 13:30:38.6471",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,0,1,"lottery_lose",-1,-0.766132339177142
"1030",1030,22505463,2,0.5,3,1,"BotR","BotL","surebet",0.256955,4.56182,36,"win",4,1,4,42,0,1,5.48662,0,0,36,4,0.256955,182987,2154,"2020-11-12 13:30:54.3161",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.688795908955788
"1031",1031,22505479,16,0.5,3,1,"BotR","BotL","surebet",0.305422,1.59336,36,"win",6,1,6,42,0,1,5.0205,0,0,36,6,0.305422,182987,2154,"2020-11-12 13:31:18.1000",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.516002454380195
"1032",1032,22505493,8,0.5,3,1,"BotR","BotL","surebet",0.847544,1.07063,36,"lose",7,1,7,42,0,1,3.4557,1,0,36,7,0.847544,182987,2154,"2020-11-12 13:31:28.5700",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.504645874067648
"1033",1033,22505507,0,0.5,3,1,"BotR","BotL","surebet",0.25011,3.87878,36,"lose",8,1,8,42,0,1,3.54491,0,0,36,8,0.25011,182987,2154,"2020-11-12 13:31:41.2779",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.715796060152794
"1034",1034,22505525,4,0.5,3,1,"BotR","BotL","surebet",0.273877,2.57601,36,"win",9,1,9,42,0,1,8.38751,0,0,36,9,0.273877,182987,2154,"2020-11-12 13:31:58.1045",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.625017780752907
"1035",1035,22505567,16,0.5,3,1,"BotR","BotL","surebet",0.257556,2.35785,36,"win",11,1,11,42,0,1,7.92737,0,0,36,11,0.257556,182987,2154,"2020-11-12 13:32:32.8952",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.686459709055897
"1036",1036,22505585,16,0.5,3,1,"BotR","BotL","surebet",0.382457,4.27423,36,"lose",12,1,12,42,0,0,5.98979,0,0,36,12,0.382457,182987,2154,"2020-11-12 13:32:48.2723",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.291080652596899
"1037",1037,22505597,4,0.5,3,1,"BotR","BotL","surebet",0.279697,0.862033,36,"win",13,1,13,42,0,0,5.89153,0,0,36,13,0.279697,182987,2154,"2020-11-12 13:33:00.1320",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.603990006870652
"1038",1038,22505619,2,0.5,3,1,"BotR","BotL","surebet",0.268581,2.23119,36,"win",14,1,14,42,0,1,7.38172,0,0,36,14,0.268581,182987,2154,"2020-11-12 13:33:15.5265",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.644544336811901
"1039",1039,22505633,0,0.5,3,1,"BotR","BotL","surebet",0.277127,0.94909,36,"lose",15,1,15,42,0,1,6.19426,2,0,36,15,0.277127,182987,2154,"2020-11-12 13:33:30.3406",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.613220996373136
"1040",1040,22505875,2,0.5,3,1,"BotR","BotL","surebet",0.401009,219.042,36,"win",16,1,16,42,1,1,3.29496,0,0,36,16,0.401009,182987,2154,"2020-11-12 13:37:18.7996",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.243713010298442
"1041",1041,22505887,16,0.5,3,1,"BotR","BotL","lottery",0.621245,0.356002,0,"lose",17,1,17,42,0,1,6.35396,0,0,0,17,0.621245,182987,2154,"2020-11-12 13:37:32.4396",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.194028647845287
"1042",1042,22505901,0,0.5,3,1,"BotR","BotL","surebet",0.303318,0.366969,36,"win",18,1,18,42,0,1,8.56448,0,0,36,18,0.303318,182987,2154,"2020-11-12 13:37:47.2870",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.522915121128856
"1043",1043,22505957,8,0.5,3,1,"BotR","BotL","surebet",0.460119,6.05195,36,"lose",21,1,21,42,0,0,7.93727,0,0,36,21,0.460119,182987,2154,"2020-11-12 13:38:33.7392",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,48,0,1,"lottery_win",1,-0.106211729564061
"1044",1044,22505989,0,0.5,3,1,"BotR","BotL","surebet",0.417578,10.3662,36,"lose",22,1,22,42,0,1,4.09509,0,0,36,22,0.417578,182987,2154,"2020-11-12 13:38:54.0340",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.203225528055079
"1045",1045,22506047,0,0.5,3,1,"BotR","BotL","surebet",0.290405,0.864567,36,"lose",25,1,25,42,0,1,9.39435,3,0,36,25,0.290405,182987,2154,"2020-11-12 13:39:49.2131",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.566420380810152
"1046",1046,22506103,8,0.5,3,1,"BotR","BotL","surebet",0.274279,5.14585,36,"win",28,1,28,42,0,1,5.88639,0,0,36,28,0.274279,182987,2154,"2020-11-12 13:40:38.3196",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.623551044743198
"1047",1047,22506119,16,0.5,3,1,"BotR","BotL","surebet",0.307308,1.17139,36,"lose",29,1,29,42,0,1,3.66283,0,0,36,29,0.307308,182987,2154,"2020-11-12 13:40:51.3237",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.509846379253524
"1048",1048,22506139,4,0.5,3,1,"BotR","BotL","surebet",0.276677,1.32249,36,"win",30,1,30,42,0,0,9.07297,0,0,36,30,0.276677,182987,2154,"2020-11-12 13:41:06.3904",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.614846120420773
"1049",1049,22506147,4,0.5,3,1,"BotR","BotL","surebet",0.289778,1.01249,36,"lose",31,1,31,42,0,0,3.39248,0,0,36,31,0.289778,182987,2154,"2020-11-12 13:41:15.2128",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.56858176866223
"1050",1050,22506161,32,0.5,3,1,"BotR","BotL","lottery",0.608356,2.76796,384,"win",32,1,32,42,0,1,4.04915,0,0,384,32,0.608356,182987,2154,"2020-11-12 13:41:28.4641",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.173063355684882
"1051",1051,22506191,32,0.5,3,1,"BotR","BotL","lottery",0.375422,0.252797,0,"lose",34,1,34,42,0,1,4.2304,0,0,0,34,0.375422,182987,2154,"2020-11-12 13:41:55.9193",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.309646154652606
"1052",1052,22506205,2,0.5,3,1,"BotR","BotL","surebet",0.318348,2.26783,36,"win",35,1,35,42,0,1,5.34973,0,0,36,35,0.318348,182987,2154,"2020-11-12 13:42:08.6162",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.474551757193717
"1053",1053,22506227,8,0.5,3,1,"BotR","BotL","surebet",0.368735,2.04363,36,"win",36,1,36,42,0,0,9.96507,1,0,36,36,0.368735,182987,2154,"2020-11-12 13:42:31.8946",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.327618652382869
"1054",1054,22506275,32,0.5,3,1,"BotR","BotL","lottery",0.48323,1.14928,384,"win",38,1,38,42,0,1,7.12224,1,0,384,38,0.48323,182987,2154,"2020-11-12 13:43:17.5716",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.0572041504573668
"1055",1055,22506297,4,0.5,3,1,"BotR","BotL","surebet",0.821996,0.891526,36,"win",39,1,39,42,0,0,9.142,0,0,36,39,0.821996,182987,2154,"2020-11-12 13:43:33.0440",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,384,0,1,"lottery_win",1,0.474038647620866
"1056",1056,22506309,8,0.5,3,1,"BotR","BotL","surebet",0.375525,0.064691,36,"lose",40,1,40,42,0,1,9.02164,0,0,36,40,0.375525,182987,2154,"2020-11-12 13:43:46.9048",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.309371834359307
"1057",1057,22506343,2,0.5,3,1,"BotR","BotL","surebet",0.303974,1.4957,36,"lose",42,1,42,42,0,1,9.3506,0,0,36,42,0.303974,182987,2154,"2020-11-12 13:44:19.3864",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.520754709810577
"1058",1058,22506369,2,0.5,3,1,"BotR","BotL","surebet",0.303654,8.37817,36,"win",1,2,43,42,0,0,9.42686,0,0,36,43,0.303654,182987,2154,"2020-11-12 13:44:43.0336",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.521807985925515
"1059",1059,22506381,8,0.5,3,1,"BotR","BotL","surebet",0.264136,1.13431,36,"win",2,2,44,42,0,0,5.49726,0,0,36,44,0.264136,182987,2154,"2020-11-12 13:44:54.3804",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.661232759226947
"1060",1060,22506419,2,0.5,3,1,"BotR","BotL","surebet",0.318433,4.56956,36,"win",4,2,46,42,0,1,8.5039,0,0,36,46,0.318433,182987,2154,"2020-11-12 13:45:27.3961",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,192,0,1,"lottery_win",1,-0.474284789427704
"1061",1061,22506457,16,0.5,3,1,"BotR","BotL","lottery",0.370155,2.52805,0,"lose",5,2,47,42,0,0,9.8938,1,0,0,47,0.370155,182987,2154,"2020-11-12 13:45:47.1385",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.323775044408269
"1062",1062,22506471,16,0.5,3,1,"BotR","BotL","surebet",0.447605,0.341474,36,"lose",6,2,48,42,0,1,3.38205,0,0,36,48,0.447605,182987,2154,"2020-11-12 13:45:55.9793",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.133785734179933
"1063",1063,22506563,32,0.5,3,1,"BotR","BotL","lottery",0.350973,19.3318,384,"win",9,2,51,42,0,0,9.45992,0,0,384,51,0.350973,182987,2154,"2020-11-12 13:46:54.9474",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.376987583813214
"1064",1064,22506591,8,0.5,3,1,"BotR","BotL","surebet",0.31154,7.24016,36,"lose",10,2,52,42,0,1,6.1021,0,0,36,52,0.31154,182987,2154,"2020-11-12 13:47:13.8141",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,384,0,1,"lottery_win",1,-0.496169140344966
"1065",1065,22506693,4,0.5,3,1,"BotR","BotL","surebet",0.339596,2.2811,36,"win",14,2,56,42,0,0,6.41144,0,0,36,56,0.339596,182987,2154,"2020-11-12 13:48:04.2796",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,384,0,1,"lottery_win",1,-0.409940205438616
"1066",1066,22506789,0,0.5,3,1,"BotR","BotL","surebet",0.297222,5.62176,36,"lose",18,2,60,42,0,1,6.93422,0,0,36,60,0.297222,182987,2154,"2020-11-12 13:48:59.1346",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.543217546913369
"1067",1067,22506805,32,0.5,3,1,"BotR","BotL","surebet",0.308641,0.110758,36,"lose",19,2,61,42,0,0,4.41299,0,0,36,61,0.308641,182987,2154,"2020-11-12 13:49:08.4809",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.505518092070519
"1068",1068,22506819,0,0.5,3,1,"BotR","BotL","surebet",0.313111,0.1962,36,"lose",20,2,62,42,0,1,4.73673,0,0,36,62,0.313111,182987,2154,"2020-11-12 13:49:18.4929",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.491139120982686
"1069",1069,22506837,2,0.5,3,1,"BotR","BotL","surebet",0.288242,0.108017,36,"lose",21,2,63,42,0,1,6.03187,0,0,36,63,0.288242,182987,2154,"2020-11-12 13:49:29.3719",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.573896476165434
"1070",1070,22506855,8,0.5,3,1,"BotR","BotL","surebet",0.986803,0.58954,36,"win",22,2,64,42,0,2,4.09556,0,0,36,64,0.986803,182987,2154,"2020-11-12 13:49:39.6263",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.656773543536867
"1071",1071,22506887,2,0.5,3,1,"BotR","BotL","surebet",0.273657,1.45069,36,"lose",23,2,65,42,0,0,6.76447,0,0,36,65,0.273657,182987,2154,"2020-11-12 13:49:53.0571",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.625821383860072
"1072",1072,22506915,8,0.5,3,1,"BotR","BotL","surebet",0.634368,0.456924,36,"lose",24,2,66,42,0,1,4.91457,2,0,36,66,0.634368,182987,2154,"2020-11-12 13:50:05.6925",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.214932346443088
"1073",1073,22506943,0,0.5,3,1,"BotR","BotL","surebet",0.36439,2.22395,36,"win",25,2,67,42,0,1,6.49676,0,0,36,67,0.36439,182987,2154,"2020-11-12 13:50:19.7570",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.339472158605192
"1074",1074,22506967,4,0.5,3,1,"BotR","BotL","surebet",0.62808,2.73931,36,"lose",26,2,68,42,0,1,8.57484,0,0,36,68,0.62808,182987,2154,"2020-11-12 13:50:36.9904",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.204970665646575
"1075",1075,22506979,32,0.5,3,1,"BotR","BotL","surebet",0.354962,1.41699,36,"lose",27,2,69,42,0,0,4.66745,0,0,36,69,0.354962,182987,2154,"2020-11-12 13:50:48.0671",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.365686139750962
"1076",1076,22507001,4,0.5,3,1,"BotR","BotL","surebet",0.295622,0.237067,36,"win",28,2,70,42,0,0,4.9999,0,0,36,70,0.295622,182987,2154,"2020-11-12 13:50:58.3550",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.548615270040263
"1077",1077,22507047,32,0.5,3,1,"BotR","BotL","lottery",0.479324,13.5969,0,"lose",29,2,71,42,0,0,8.87187,1,0,0,71,0.479324,182987,2154,"2020-11-12 13:51:31.8830",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.0653201033082932
"1078",1078,22507055,16,0.5,3,1,"BotR","BotL","surebet",0.280586,1.72327,36,"win",30,2,72,42,0,1,3.49822,0,0,36,72,0.280586,182987,2154,"2020-11-12 13:51:41.8501",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.60081660790601
"1079",1079,22507069,4,0.5,3,1,"BotR","BotL","surebet",0.44139,0.363392,36,"win",31,2,73,42,0,0,7.69849,1,0,36,73,0.44139,182987,2154,"2020-11-12 13:51:56.8232",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.14776804286546
"1080",1080,22507687,0,0.5,3,1,"BotR","BotL","surebet",0.540508,156.834,36,"win",32,2,75,42,0,2,5.66569,0,0,36,75,0.540508,182987,2154,"2020-11-12 13:59:56.7291",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,9,"surebet",0,0.0548125568363853
"1081",1081,22507713,8,0.5,3,1,"BotR","BotL","surebet",0.323254,3.0201,36,"lose",33,2,76,42,0,1,4.84017,0,0,36,76,0.323254,182987,2154,"2020-11-12 14:00:10.1787",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.459258489344741
"1082",1082,22507757,16,0.5,3,1,"BotR","BotL","lottery",0.663636,3.67569,0,"lose",35,2,78,42,0,1,6.1489,0,0,0,78,0.663636,182987,2154,"2020-11-12 14:00:43.3693",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,0.260036925149331
"1083",1083,22507791,4,0.5,3,1,"BotR","BotL","surebet",0.348237,0.67801,36,"win",37,2,80,42,0,1,6.13518,0,0,36,80,0.348237,182987,2154,"2020-11-12 14:01:06.9404",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.38481359878494
"1084",1084,22507825,32,0.5,3,1,"BotR","BotL","lottery",0.467008,0.820402,0,"lose",39,2,82,42,0,0,4.64317,0,0,0,82,0.467008,182987,2154,"2020-11-12 14:01:34.2995",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.0913504931002706
"1085",1085,22507837,2,0.5,3,1,"BotR","BotL","surebet",0.333108,0.490899,36,"win",40,2,83,42,0,0,3.56448,0,0,36,83,0.333108,182987,2154,"2020-11-12 14:01:43.3152",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.429230119520422
"1086",1086,22507853,16,0.5,3,1,"BotR","BotL","surebet",0.44327,0.421312,36,"win",41,2,84,42,0,0,9.3423,0,0,36,84,0.44327,182987,2154,"2020-11-12 14:01:58.4914",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.143517816043646
"1087",1087,22507861,0,0.5,3,1,"BotR","BotL","surebet",0.398197,0.671116,36,"lose",42,2,85,42,0,0,3.66075,0,0,36,85,0.398197,182987,2154,"2020-11-12 14:02:07.9844",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.250750023544271
"1088",1088,22507873,2,0.5,3,1,"BotR","BotL","surebet",0.362053,0.729601,36,"win",1,3,86,42,0,1,8.60429,0,0,36,86,0.362053,182987,2154,"2020-11-12 14:02:23.0223",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.345906271294604
"1089",1089,22507887,4,0.5,3,1,"BotR","BotL","surebet",0.28025,0.689037,36,"win",2,3,87,42,0,0,9.90849,0,0,36,87,0.28025,182987,2154,"2020-11-12 14:02:38.6738",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.602014819291156
"1090",1090,22507899,4,0.5,3,1,"BotR","BotL","surebet",0.485289,0.206314,36,"lose",3,3,88,42,0,1,7.93734,0,0,36,88,0.485289,182987,2154,"2020-11-12 14:02:52.0907",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.0529522914810641
"1091",1091,22507913,16,0.5,3,1,"BotR","BotL","lottery",0.439248,0.685169,192,"win",4,3,89,42,0,0,4.30567,0,0,192,89,0.439248,182987,2154,"2020-11-12 14:03:02.8177",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.152632707402293
